data,dataset_id,gencode_id,gene_symbol,tissue_site_detail_id,unit
18.13,gtex_v8,ENSG00000133703.11,KRAS,Brain_Frontal_Cortex_BA9,TPM
9.628,gtex_v8,ENSG00000133703.11,KRAS,Brain_Frontal_Cortex_BA9,TPM
18.19,gtex_v8,ENSG00000133703.11,KRAS,Brain_Frontal_Cortex_BA9,TPM
14.45,gtex_v8,ENSG00000133703.11,KRAS,Brain_Frontal_Cortex_BA9,TPM
3.795,gtex_v8,ENSG00000133703.11,KRAS,Brain_Frontal_Cortex_BA9,TPM
12.2,gtex_v8,ENSG00000133703.11,KRAS,Brain_Frontal_Cortex_BA9,TPM
22.18,gtex_v8,ENSG00000133703.11,KRAS,Brain_Frontal_Cortex_BA9,TPM
7.951,gtex_v8,ENSG00000133703.11,KRAS,Brain_Frontal_Cortex_BA9,TPM
13.41,gtex_v8,ENSG00000133703.11,KRAS,Fallopian_Tube,TPM
14.54,gtex_v8,ENSG00000133703.11,KRAS,Fallopian_Tube,TPM
17.3,gtex_v8,ENSG00000133703.11,KRAS,Fallopian_Tube,TPM
13.98,gtex_v8,ENSG00000133703.11,KRAS,Fallopian_Tube,TPM
17.85,gtex_v8,ENSG00000133703.11,KRAS,Fallopian_Tube,TPM
15.9,gtex_v8,ENSG00000133703.11,KRAS,Fallopian_Tube,TPM
16.82,gtex_v8,ENSG00000133703.11,KRAS,Fallopian_Tube,TPM
14.91,gtex_v8,ENSG00000133703.11,KRAS,Fallopian_Tube,TPM
10.08,gtex_v8,ENSG00000133703.11,KRAS,Fallopian_Tube,TPM
25.32,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
21.82,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
16.39,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
10.86,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
13.08,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
15.44,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
12.81,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
16.88,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
18.91,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
15.49,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
21.89,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
18.35,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
21.55,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
20.27,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
19.64,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
13.5,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
13.36,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
21.8,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
25.57,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
14.19,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
21.02,gtex_v8,ENSG00000133703.11,KRAS,Bladder,TPM
30.15,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.5,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.77,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.0,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.47,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.8,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
23.0,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.25,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.94,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
24.38,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.44,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.39,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.8,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.87,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.23,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.26,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
23.83,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.11,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
12.15,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
13.78,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.52,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.49,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.17,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.17,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.54,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.68,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.34,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.5,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.57,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
25.62,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
13.79,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.99,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
24.0,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
26.75,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.54,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
23.76,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.64,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.18,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.03,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.61,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.91,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.37,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
22.1,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.23,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.52,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
23.41,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.26,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.72,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.35,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.82,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.49,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.89,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.02,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
22.17,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.51,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.4,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
9.969,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.23,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
24.2,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.38,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.77,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.82,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.84,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.67,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.55,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
22.79,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
26.24,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
24.51,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
23.67,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.06,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.2,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.6,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.01,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.0,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.22,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
25.75,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.2,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
26.98,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.89,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
29.05,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.93,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.11,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.41,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
24.34,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
13.97,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
30.3,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
13.35,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.39,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
32.5,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.14,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.92,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.94,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.51,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.19,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.12,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.77,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
12.24,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
24.44,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.63,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.23,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
22.64,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.01,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
12.8,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.8,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.67,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.43,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.54,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.21,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.29,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.35,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.95,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
22.87,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.54,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.66,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.28,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.65,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.76,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.7,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.03,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.82,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.52,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.74,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.22,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
17.02,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.01,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
22.24,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.22,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.68,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
13.5,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.7,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.23,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.3,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
30.07,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.74,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.57,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.4,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.19,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
23.7,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
8.944,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.62,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.49,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.95,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
25.73,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
23.23,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.94,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
19.07,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
16.88,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
14.27,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
22.95,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
20.86,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.46,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
15.99,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
22.59,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.43,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
21.19,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
18.73,gtex_v8,ENSG00000133703.11,KRAS,Vagina,TPM
7.902,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
21.61,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
22.95,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
19.54,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.691,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
3.026,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.775,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
5.584,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
0.8234,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.034,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
15.09,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.015,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
12.06,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.695,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
20.76,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
19.68,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
3.813,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
1.375,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.642,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
12.32,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.62,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
10.46,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
14.44,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
15.03,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.237,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
24.57,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.385,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
21.26,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
3.904,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
2.24,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.45,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
12.25,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.432,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
2.542,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
18.18,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
2.177,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
32.54,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
17.22,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.578,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
21.6,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
23.58,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
20.12,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.872,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.942,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
1.474,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
29.72,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
14.83,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
19.72,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
10.79,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.965,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.324,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
29.24,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.362,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
13.35,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.542,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
14.05,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
20.25,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
15.41,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.134,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.804,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
10.93,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
14.03,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.461,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
25.7,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.437,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.509,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.903,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
27.15,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
2.469,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
15.52,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
11.46,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.33,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
10.74,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
3.996,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
2.722,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
1.106,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
11.66,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
5.913,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.216,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.527,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
31.02,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
11.07,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
5.331,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
23.9,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.242,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.602,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
14.7,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
14.34,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.88,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
19.53,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.065,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
14.99,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.74,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
16.8,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.926,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.219,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.69,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.595,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
23.97,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
15.12,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.061,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.323,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
5.012,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.26,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
10.05,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
20.91,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
15.89,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.372,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.624,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.003,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.805,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
3.855,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
6.574,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
17.52,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.193,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.815,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.086,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.78,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.858,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
11.96,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
16.36,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.868,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.461,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
20.14,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
3.716,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
11.26,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
2.192,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.157,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.898,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
2.95,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
10.42,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
20.67,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
19.11,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.439,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
21.55,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
12.93,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
31.67,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.181,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.585,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.477,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
26.27,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
12.18,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
36.48,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.881,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.028,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
1.846,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
16.56,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
18.58,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
15.03,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
40.38,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
16.04,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
31.43,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
19.2,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
26.93,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
10.19,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
20.89,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.307,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
14.62,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
19.8,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.696,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.977,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
16.11,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
5.398,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
7.303,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
5.07,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
21.58,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
9.657,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
5.689,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
14.47,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.312,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
21.77,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
8.787,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
4.946,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
10.9,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
11.26,gtex_v8,ENSG00000133703.11,KRAS,Whole_Blood,TPM
